device_student_count_24h,page_dwell_time_seconds,is_high_risk_asn,failed_attempts_1h,session_hardware_mismatch,is_off_peak_hour,target_label
54,3.2,0,3,1,1,1
1,41.0,0,0,0,0,0
2,43.7,0,1,0,0,0
20,8.7,1,2,1,1,1
81,4.8,1,5,1,1,1
1,65.3,0,0,0,0,0
2,90.5,0,1,0,0,0
1,42.6,0,1,0,0,0
1,92.3,0,0,0,0,0
100,21.8,1,1,0,1,1
1,43.3,0,3,0,1,0
1,60.4,0,1,0,0,0
2,79.6,0,0,0,0,0
1,76.3,1,1,0,0,0
104,11.1,0,4,1,1,1
1,74.6,0,1,0,0,0
1,67.5,0,0,0,0,0
97,18.2,1,2,0,0,1
1,8.0,0,2,0,0,0
19,21.7,1,3,1,0,1
1,10.1,0,0,0,0,0
2,105.3,1,0,0,0,0
2,19.7,0,2,0,0,0
73,11.2,0,1,1,1,1
55,29.1,0,5,1,0,1
1,125.5,0,1,0,0,0
1,100.8,0,0,0,0,0
89,29.9,1,2,0,1,1
1,54.7,0,0,0,0,0
1,59.0,0,0,0,0,0
1,77.8,0,0,0,0,0
74,4.0,1,5,1,1,1
1,34.6,0,0,0,1,0
2,40.6,0,0,0,1,0
1,60.9,0,0,0,0,0
2,61.9,0,1,0,0,0
1,25.9,0,0,1,0,0
40,12.7,0,2,0,0,1
2,69.2,0,0,0,0,0
1,66.5,0,0,0,1,0
1,76.2,0,3,0,0,0
2,86.0,0,2,0,0,0
75,24.3,1,4,0,1,1
1,39.2,0,1,0,0,0
2,74.7,0,2,0,0,0
3,58.9,0,2,0,0,0
2,90.5,0,0,0,0,0
2,104.6,0,0,0,0,0
11,25.4,1,3,0,0,1
1,32.8,0,1,0,0,0
99,10.7,0,0,0,0,0
94,40.0,0,1,0,0,0
1,63.9,0,1,0,0,0
1,44.7,0,0,0,0,0
38,27.4,0,3,1,1,1
2,80.6,0,0,0,0,0
1,49.4,0,0,0,0,0
75,31.7,1,4,1,1,1
1,69.3,0,1,0,0,0
93,33.9,0,0,0,0,0
45,15.8,1,0,0,1,1
35,14.8,0,3,1,1,1
1,70.2,0,0,0,0,0
3,85.9,0,0,0,0,0
55,27.1,0,0,0,0,0
2,40.6,0,0,0,0,0
1,42.2,0,0,0,1,0
86,12.8,1,3,1,1,1
3,38.9,0,0,0,0,0
112,14.2,1,2,1,0,1
1,25.7,0,0,0,0,0
88,27.2,1,3,1,1,1
1,76.4,0,0,0,0,0
1,8.0,0,0,0,1,0
26,7.1,1,4,1,0,1
1,58.7,0,0,0,1,0
1,73.8,0,0,0,0,0
1,74.3,0,1,0,0,0
37,19.4,0,1,0,0,0
115,30.9,0,1,0,0,0
1,78.0,0,0,0,0,0
1,66.5,0,3,0,0,0
1,45.1,0,0,0,0,0
94,9.2,1,0,1,1,1
85,23.4,1,3,0,1,1
2,31.7,0,1,0,0,0
63,12.6,0,0,0,0,0
16,14.6,1,2,1,1,1
37,42.2,0,2,0,0,0
13,33.8,1,0,1,0,1
1,54.7,0,2,0,0,0
2,65.8,0,0,0,0,0
1,8.1,0,0,1,0,0
3,69.2,0,1,0,0,0
112,17.7,1,0,0,0,0
1,72.9,1,0,0,0,0
35,6.6,1,4,1,1,1
1,37.3,0,0,0,0,0
3,93.5,1,1,0,0,0
1,31.7,0,0,0,0,0
1,72.8,0,1,0,0,0
1,101.8,0,0,0,0,0
1,39.1,0,1,0,0,0
1,81.2,0,0,0,0,0
54,16.2,1,1,1,1,1
84,40.9,0,0,0,0,0
6,18.8,0,1,1,0,1
1,75.0,0,0,0,0,0
58,5.4,1,1,1,1,1
4,73.1,0,0,0,0,0
1,9.5,0,0,0,0,0
1,25.2,0,0,0,0,0
1,82.2,0,0,0,0,0
1,63.9,0,1,0,0,0
28,15.5,0,1,1,0,1
48,11.8,0,0,0,1,0
1,70.4,0,0,0,0,0
2,45.4,0,0,0,0,0
32,10.0,0,2,1,1,1
74,35.4,0,0,0,0,0
89,17.1,1,0,0,1,1
1,51.6,0,0,0,0,0
2,48.4,1,0,0,1,0
10,26.6,1,2,1,1,1
1,22.0,0,1,0,0,0
24,16.2,1,2,1,0,1
1,51.3,0,0,0,0,0
116,27.7,0,0,0,0,0
2,67.4,0,0,0,0,0
1,86.3,1,0,0,0,0
1,79.0,0,0,0,0,0
48,12.6,1,1,1,1,1
1,13.6,0,1,0,0,0
12,23.2,1,6,1,1,1
1,31.0,0,2,0,0,0
3,39.1,0,0,0,0,0
97,31.4,1,4,1,0,1
98,30.5,1,6,1,1,1
39,34.7,1,4,1,1,1
59,23.6,1,2,1,0,1
70,15.1,1,3,1,0,1
1,41.8,0,1,0,0,0
78,15.5,1,7,1,1,1
19,31.7,0,0,0,0,0
95,26.5,0,1,0,0,0
1,55.0,0,0,0,0,0
48,30.3,0,1,0,0,0
1,58.9,0,1,0,0,0
1,64.2,0,0,0,0,0
2,25.1,0,0,0,0,0
27,33.1,0,2,0,0,0
43,4.2,1,5,1,1,1
18,24.7,1,7,1,0,1
62,3.8,1,1,1,0,1
1,50.2,0,1,0,0,0
2,60.8,0,0,0,1,0
3,74.7,0,0,0,0,0
1,70.6,0,0,0,0,0
1,57.9,0,0,0,0,0
1,36.0,0,0,0,0,0
3,92.4,0,1,0,0,0
59,8.7,1,5,1,0,1
1,111.2,0,0,0,0,0
109,45.4,0,0,0,0,0
14,30.5,0,0,1,0,0
1,79.9,0,0,0,0,0
2,8.0,0,1,0,0,0
65,31.7,0,1,1,0,0
2,98.9,0,0,0,0,0
1,44.4,0,0,1,1,0
1,94.6,0,0,0,0,0
1,71.8,0,0,0,0,0
31,4.4,0,5,1,1,1
68,28.2,1,4,0,1,1
1,47.9,0,1,0,1,0
4,37.2,0,1,0,0,0
1,88.8,0,0,0,0,0
2,47.7,0,1,0,0,0
1,53.4,0,1,0,0,0
13,38.8,0,0,0,1,0
1,8.0,0,0,0,0,0
2,35.8,0,0,0,0,0
2,103.9,0,0,0,0,0
96,13.2,0,0,0,1,1
1,87.0,0,1,0,0,0
91,25.4,0,4,1,1,1
1,65.0,0,0,0,0,0
60,11.1,0,5,0,0,1
1,35.2,0,0,0,0,0
1,47.1,0,0,0,0,0
1,34.3,0,0,0,0,0
1,9.1,0,0,0,0,0
1,58.2,0,0,0,0,0
1,109.7,0,0,0,0,0
41,22.4,0,3,1,1,1
1,20.4,0,1,0,0,0
2,31.9,0,0,0,0,0
118,20.5,1,6,1,0,1
21,19.7,1,1,1,1,1
115,14.4,1,1,1,1,1
1,58.7,0,0,0,0,0
1,45.1,0,2,0,0,0
21,33.2,0,0,0,0,0
62,24.8,0,3,1,1,1
1,55.6,0,0,0,0,0
113,25.1,0,4,1,1,1
1,42.2,0,3,0,0,0
3,60.3,0,0,0,0,0
1,70.2,0,0,0,0,0
2,90.2,0,0,0,0,0
3,49.6,0,0,0,1,0
1,55.4,0,0,0,0,0
93,21.6,1,3,1,0,1
60,12.4,0,5,1,0,1
1,98.2,0,1,0,1,0
1,56.8,0,0,0,0,0
1,37.1,0,0,1,0,0
67,2.4,0,4,0,0,1
2,63.3,0,3,0,0,0
87,7.1,1,3,1,1,1
119,25.5,1,4,1,1,1
1,62.4,0,2,0,0,0
1,69.6,0,0,0,0,0
2,51.4,1,0,0,0,0
44,5.3,1,3,0,0,1
14,3.8,1,0,0,0,1
2,108.4,0,1,0,0,0
22,4.8,1,6,0,1,1
1,8.0,0,2,0,0,0
115,43.2,0,2,1,0,0
1,60.6,0,0,0,0,0
1,48.8,0,0,0,0,0
2,71.3,0,0,0,0,0
1,39.1,1,1,0,0,0
1,53.0,0,2,0,0,0
1,53.2,0,0,0,0,0
12,49.3,0,1,0,0,0
96,44.5,0,0,0,1,0
1,8.0,0,1,0,1,0
38,37.9,0,1,1,0,0
105,23.3,1,0,1,1,1
49,40.0,0,0,0,0,0
1,40.5,1,0,0,0,0
21,33.9,0,2,0,1,0
2,39.4,0,1,0,0,0
91,30.4,0,1,1,0,1
10,2.6,1,5,0,0,1
41,27.2,0,4,0,0,0
1,75.0,0,1,0,0,0
38,12.7,1,3,1,1,1
2,35.4,0,0,0,0,0
43,12.3,1,3,1,1,1
1,67.2,0,0,0,0,0
1,40.8,0,0,0,0,0
1,62.0,0,2,0,0,0
1,79.4,0,1,0,1,0
113,4.5,1,4,1,0,1
1,64.4,0,1,0,0,0
1,84.0,0,0,0,0,0
1,90.4,1,0,0,0,0
41,28.6,0,3,1,1,1
3,58.8,0,0,0,0,0
82,32.5,0,0,0,1,0
1,55.1,0,0,0,0,0
1,79.8,0,0,0,0,0
1,55.7,0,0,0,0,0
1,15.6,0,0,0,0,0
91,9.3,1,3,0,0,1
58,20.5,0,5,1,0,1
46,3.2,1,0,1,0,1
26,8.4,0,5,1,0,1
70,46.9,0,1,0,0,0
111,22.4,1,5,1,1,1
110,21.7,0,0,0,0,0
1,46.8,0,0,0,0,0
98,28.5,1,3,1,1,1
1,79.8,0,2,0,0,0
1,77.5,0,1,0,0,0
1,60.3,0,1,0,0,0
101,43.3,0,0,1,0,0
114,49.9,0,3,0,0,0
3,67.7,0,0,0,0,0
2,25.7,0,0,0,0,0
4,58.4,0,0,0,0,0
89,25.9,1,3,1,1,1
1,46.7,0,0,0,0,0
1,81.6,1,0,1,0,0
4,46.5,0,1,0,0,0
117,31.1,0,4,1,0,1
2,72.4,0,3,0,0,0
3,50.7,0,2,0,0,0
62,20.1,1,2,1,0,1
1,40.2,0,0,0,0,0
67,40.8,0,1,1,0,0
1,77.3,0,2,1,0,0
1,86.9,0,0,0,0,0
2,91.4,1,0,0,0,0
1,46.0,1,2,0,0,0
1,96.3,0,0,0,0,0
1,40.0,0,0,0,0,0
107,38.7,0,0,0,0,0
23,21.2,0,0,0,0,0
2,75.9,0,0,0,0,0
3,34.4,0,0,0,0,0
11,4.8,1,2,1,0,1
1,10.8,0,0,0,0,0
1,68.1,0,0,0,0,0
81,19.7,0,0,1,0,0
1,66.4,0,0,0,0,0
1,77.3,0,0,0,0,0
2,109.8,0,0,0,0,0
1,36.5,0,1,0,0,0
1,70.6,0,1,0,0,0
88,31.8,0,0,0,0,0
72,18.1,0,0,0,0,0
3,44.9,0,2,0,1,0
100,19.0,1,4,1,1,1
95,38.8,1,0,0,0,0
1,96.1,0,3,0,0,0
111,38.4,0,1,0,1,0
4,69.8,0,1,0,0,0
3,60.5,0,0,0,0,0
1,42.2,0,1,0,0,0
1,73.3,0,1,0,0,0
65,17.9,1,5,0,1,1
11,19.5,1,4,1,0,1
3,52.6,0,1,0,0,0
94,6.7,0,4,1,0,1
28,2.3,1,5,0,1,1
1,56.0,0,1,0,0,0
110,7.4,1,3,1,0,1
1,31.3,0,1,0,1,0
102,25.4,1,5,1,1,1
1,89.8,0,2,0,0,0
2,77.3,1,0,0,0,0
91,26.0,1,4,1,0,1
51,12.3,0,0,0,0,0
27,12.5,1,5,1,0,1
68,4.0,0,3,1,0,1
52,21.3,0,4,1,0,1
1,48.5,0,0,0,0,0
1,65.6,0,0,0,0,0
26,2.4,0,3,1,1,1
2,61.3,0,0,0,0,0
3,72.0,0,2,0,0,0
1,54.5,0,0,0,0,0
1,89.5,0,0,0,0,0
102,17.4,0,0,0,0,0
4,50.3,0,0,0,0,0
1,55.4,0,0,0,0,0
73,38.8,0,2,0,0,0
1,65.9,0,0,0,0,0
3,82.4,0,1,1,0,0
104,16.4,0,0,0,0,0
1,68.0,0,0,0,0,0
3,41.2,0,1,0,0,0
80,24.8,0,4,0,0,0
43,21.7,1,0,1,0,1
1,68.8,0,0,1,0,0
1,81.7,0,1,0,0,0
1,71.4,0,0,0,0,0
102,24.5,1,0,0,0,0
1,64.8,0,0,0,0,0
84,17.6,1,4,0,1,1
65,3.0,0,2,1,0,1
1,45.0,0,1,0,0,0
46,31.1,1,2,1,1,1
1,65.7,0,0,0,0,0
1,86.8,0,0,0,0,0
1,17.8,0,0,0,0,0
45,16.9,0,1,1,1,1
53,12.0,0,0,0,0,0
113,26.8,1,6,1,0,1
1,56.2,0,0,0,0,0
68,22.7,1,5,1,0,1
1,81.0,0,0,0,0,0
112,26.2,1,6,1,0,1
75,28.8,0,0,0,0,0
3,62.1,1,0,0,0,0
45,11.2,0,3,1,1,1
1,83.7,0,0,0,0,0
3,90.1,1,0,0,0,0
16,11.2,1,2,1,1,1
114,27.5,1,4,0,0,1
1,54.5,0,0,1,0,0
1,70.6,0,2,0,0,0
85,28.6,0,0,0,0,0
1,79.3,0,0,0,0,0
26,8.2,1,1,1,1,1
1,67.9,0,1,0,0,0
1,103.3,0,0,0,0,0
10,48.1,0,2,0,0,0
28,4.9,1,3,0,1,1
4,83.3,1,0,0,0,0
3,108.8,0,0,0,0,0
1,47.4,0,0,0,0,0
1,101.0,0,0,0,0,0
1,43.7,0,1,0,0,0
36,30.2,1,2,1,0,1
20,30.4,0,0,0,0,0
108,16.1,0,3,1,0,1
2,94.2,0,0,0,0,0
113,15.1,0,4,0,0,1
39,5.8,1,6,0,1,1
1,8.0,0,0,0,0,0
45,12.1,0,4,1,0,1
2,33.7,0,0,0,0,0
1,52.3,0,0,0,0,0
2,35.5,0,0,0,1,0
38,20.2,1,5,1,0,1
102,18.2,0,0,1,0,0
1,36.1,0,1,0,0,0
42,26.3,1,1,0,0,0
34,25.2,1,7,1,1,1
36,16.8,1,0,0,1,1
43,10.4,0,0,0,0,0
1,57.1,1,0,0,0,0
19,15.0,0,0,0,0,0
1,80.1,0,0,0,0,0
78,18.5,0,2,1,1,1
77,45.8,0,2,0,0,0
1,75.9,0,0,0,0,0
1,81.7,0,0,0,0,0
1,50.0,0,0,0,0,0
14,33.5,1,1,1,1,1
27,24.3,0,0,0,0,0
69,20.6,1,1,1,1,1
73,30.0,0,0,1,0,1
1,91.4,0,1,0,0,0
1,83.1,0,0,0,0,0
3,32.4,0,1,1,0,0
49,12.5,1,1,0,0,1
1,93.7,1,2,0,0,0
4,58.0,0,0,0,0,0
3,15.2,1,0,0,0,0
1,22.2,0,0,0,0,0
1,89.5,0,0,0,0,0
2,37.1,0,2,0,0,0
2,40.9,0,0,0,0,0
1,14.6,0,0,0,0,0
29,21.7,1,0,1,1,1
31,9.0,0,1,1,1,1
1,84.5,0,0,0,0,0
1,54.8,0,0,0,0,0
35,3.5,1,1,0,0,1
84,24.7,0,3,0,0,1
57,25.0,0,5,1,0,1
1,36.0,0,0,0,0,0
66,8.3,0,5,0,1,1
33,11.7,1,3,1,0,1
109,12.5,0,1,1,0,1
1,53.9,0,0,0,0,0
1,38.8,0,0,0,0,0
1,90.3,0,0,0,0,0
73,35.7,0,4,0,0,0
20,40.8,0,2,0,0,0
1,100.0,0,0,0,0,0
1,61.9,0,0,0,0,0
80,23.7,0,1,1,1,1
59,11.0,1,6,1,1,1
4,44.2,0,3,0,0,0
2,55.4,0,0,0,0,0
118,45.1,0,3,0,0,0
2,62.3,0,0,0,0,0
114,8.6,0,0,0,1,1
108,8.9,1,6,1,1,1
92,12.2,1,2,1,1,1
2,92.0,0,1,0,0,0
1,78.9,0,0,0,0,0
1,77.2,0,1,0,0,0
2,40.1,1,0,1,1,0
3,37.4,0,0,0,0,0
4,68.8,0,0,0,0,0
63,15.2,1,6,0,0,1
108,8.2,1,0,1,1,1
1,78.1,0,0,0,0,0
36,13.2,0,1,1,0,1
106,30.7,1,4,0,1,1
65,10.8,1,6,1,1,1
2,54.8,0,0,0,0,0
2,59.2,0,2,0,0,0
1,20.1,0,3,0,0,0
1,66.6,0,0,0,0,0
1,94.7,0,0,0,0,0
2,63.4,0,1,0,0,0
17,2.8,1,5,1,1,1
55,30.4,0,3,0,0,0
1,61.0,0,2,0,1,0
100,21.7,1,2,1,1,1
2,59.4,0,0,0,0,0
1,100.2,0,2,0,0,0
4,32.9,0,1,0,0,0
25,39.5,0,0,0,0,0
3,72.9,0,0,0,0,0
2,46.5,0,2,0,0,0
3,29.8,1,4,0,0,1
14,21.2,0,5,0,1,1
88,2.6,1,4,1,1,1
3,33.3,0,3,0,0,0
1,21.4,0,0,0,0,0
1,92.4,0,1,0,1,0
1,52.6,0,0,0,0,0
2,75.2,0,3,0,0,0
2,96.3,1,2,0,0,0
100,29.8,0,0,0,0,0
117,30.4,0,0,0,0,0
18,19.7,0,3,1,0,1
1,59.8,0,0,0,0,0
1,82.8,0,1,0,0,0
2,53.8,0,0,0,0,0
1,42.3,0,0,1,0,0
1,20.1,0,0,0,0,0
1,89.9,0,0,0,0,0
61,34.0,1,4,1,0,1
1,83.3,0,1,0,0,0
21,8.2,1,2,1,1,1
1,98.0,0,0,0,0,0
29,29.6,0,1,0,0,0
38,28.1,0,3,1,0,1
2,43.1,0,0,0,0,0
1,65.3,0,0,0,0,0
84,4.2,1,3,1,1,1
1,46.7,0,1,0,1,0
2,44.8,0,0,0,0,0
3,52.5,0,2,0,0,0
2,23.0,0,0,0,0,0
1,46.6,0,1,0,0,0
24,48.6,0,0,0,0,0
10,8.2,1,4,1,1,1
10,21.4,0,4,1,1,1
1,16.2,0,0,0,0,0
77,17.0,0,3,0,0,0
110,7.0,0,0,1,1,1
1,60.0,0,0,0,0,0
1,32.2,0,1,0,0,0
54,37.3,0,1,0,1,0
4,62.3,0,0,0,0,0
1,41.7,0,0,0,0,0
32,27.2,0,0,0,0,0
1,67.5,0,1,1,0,0
1,25.4,0,0,0,0,0
110,25.3,1,1,0,0,0
31,17.5,1,3,0,1,1
1,87.5,0,0,0,0,0
101,18.9,1,4,1,1,1
2,118.1,0,0,0,0,0
12,34.9,1,5,1,1,1
77,22.1,1,2,1,0,1
13,34.6,1,3,0,1,1
1,65.6,0,0,0,0,0
1,66.1,0,0,0,0,0
112,28.4,1,5,1,1,1
1,70.2,0,1,0,0,0
112,30.3,1,3,1,0,1
1,72.0,0,0,0,0,0
95,27.9,0,6,0,1,1
1,73.3,0,0,0,0,0
91,14.9,0,5,0,1,1
60,33.8,0,0,0,0,0
1,30.0,0,0,0,0,0
84,4.1,1,4,0,1,1
69,25.4,0,6,1,1,1
1,90.8,0,0,0,0,0
4,94.8,0,0,0,0,0
1,40.4,0,0,0,0,0
1,31.2,0,0,0,0,0
59,17.6,0,0,0,0,0
1,30.3,0,0,0,0,0
6,3.8,0,3,0,1,1
77,15.8,1,3,1,1,1
1,51.9,0,0,0,0,0
2,101.1,0,3,0,0,0
7,23.5,1,3,1,0,1
113,13.0,0,3,1,0,1
66,15.6,1,2,1,1,1
1,77.5,0,0,0,0,0
99,13.1,0,0,0,0,0
109,31.7,1,4,1,0,1
1,47.5,0,0,0,0,0
1,53.7,0,0,0,0,0
1,31.2,0,0,0,0,0
52,44.4,0,1,0,0,0
1,57.1,0,0,0,0,0
6,32.0,0,0,0,0,1
21,40.7,0,0,0,0,0
84,11.0,1,1,1,1,1
100,12.9,1,3,1,1,1
1,83.6,0,2,0,0,0
38,19.9,0,0,0,0,0
82,22.6,1,3,0,0,1
1,109.7,1,0,0,0,0
1,55.0,0,0,0,0,0
46,41.6,0,2,0,0,0
88,29.4,0,5,1,1,1
1,62.2,0,0,1,0,0
47,30.7,0,4,1,0,1
21,2.8,1,1,1,1,1
1,83.9,0,0,0,0,0
2,48.4,0,3,0,0,0
2,47.1,1,0,0,0,0
3,115.5,0,3,0,0,0
1,8.0,0,0,0,0,0
1,92.8,0,1,0,0,0
1,40.5,0,0,0,0,0
88,33.6,0,0,0,0,0
1,53.0,0,1,0,0,0
1,18.5,0,0,0,0,0
1,57.3,1,0,0,0,0
1,8.1,0,0,0,0,0
1,48.2,0,3,0,0,0
1,22.0,0,0,0,0,0
2,39.3,0,1,0,0,0
90,39.8,0,2,0,0,0
104,10.1,0,1,0,1,1
1,58.8,0,0,0,0,0
28,27.8,0,0,0,1,0
1,88.4,0,0,0,0,0
23,28.1,0,4,0,0,0
1,112.3,0,0,0,0,0
2,45.9,0,0,0,0,0
1,76.5,0,0,0,0,0
1,87.6,0,1,0,0,0
108,29.0,1,4,0,1,1
2,55.1,1,0,0,0,0
78,27.9,1,5,1,1,1
37,18.1,1,2,1,0,1
59,21.4,0,0,0,0,0
1,106.8,0,0,0,1,0
90,37.0,0,1,0,0,0
24,6.7,1,2,0,0,1
1,12.2,1,0,0,0,0
1,59.6,0,0,0,0,0
1,71.2,0,0,0,0,0
12,33.6,0,0,0,0,0
1,36.2,0,1,0,0,0
100,28.9,0,2,1,0,1
55,9.7,1,0,1,1,1
1,30.3,0,2,0,0,0
1,70.6,0,1,0,0,0
42,6.3,1,4,1,1,1
2,60.9,1,0,0,0,0
42,10.1,1,4,0,1,1
1,73.8,0,1,0,0,0
30,41.9,0,1,0,0,0
92,31.5,0,4,0,0,0
1,55.4,0,0,0,0,0
112,8.4,1,4,1,0,1
2,35.8,0,0,0,0,0
21,19.1,0,5,1,1,1
24,21.3,0,0,0,0,0
83,3.2,1,6,1,1,1
82,31.4,1,5,0,1,1
38,45.9,0,1,0,0,0
1,36.5,0,1,0,0,0
1,25.1,0,0,0,0,0
10,19.9,0,3,1,1,1
93,7.6,1,5,0,1,1
98,8.3,1,0,1,1,1
23,26.7,0,7,0,0,1
1,50.1,0,0,0,0,0
1,54.1,0,0,0,0,0
1,29.1,0,0,0,0,0
50,14.8,1,4,1,1,1
1,60.2,0,2,0,0,0
1,83.0,0,0,0,0,0
29,34.4,0,1,0,0,0
1,63.6,0,0,0,0,0
1,55.1,0,2,0,0,0
1,65.0,0,0,0,0,0
40,19.3,1,4,1,0,1
68,34.4,0,2,0,1,1
70,45.7,0,0,0,1,0
91,8.9,0,4,1,0,1
1,39.7,0,0,0,0,0
82,49.7,0,1,0,0,0
1,70.7,0,1,0,0,0
1,97.0,0,0,0,0,0
3,25.7,0,3,0,0,0
106,49.2,0,0,1,0,0
84,13.0,0,4,0,0,0
1,21.6,0,1,0,0,0
1,111.2,0,0,0,0,0
118,13.7,1,3,1,1,1
32,38.5,0,2,0,0,0
1,100.0,0,0,0,0,0
1,93.9,0,0,0,0,0
71,5.0,1,0,1,1,1
1,78.9,0,2,0,0,0
1,45.6,0,0,0,0,0
1,98.1,0,1,0,0,0
1,35.7,0,2,0,0,0
1,8.0,1,0,0,0,0
89,10.9,1,3,1,1,1
1,33.7,0,0,0,0,0
22,4.6,1,4,1,0,1
1,32.4,0,0,0,1,0
1,72.6,0,0,0,0,0
91,25.3,1,2,1,1,1
1,72.5,0,0,0,0,0
1,106.4,0,1,0,0,0
1,58.3,0,0,0,0,0
1,63.4,0,0,0,0,0
1,34.0,0,1,0,0,0
118,35.1,0,1,0,0,0
1,53.4,0,0,0,0,0
62,10.3,1,4,1,0,1
90,45.3,0,1,0,1,0
45,26.3,1,4,0,1,1
1,20.4,0,1,0,0,0
54,26.1,0,0,0,0,0
1,87.4,0,0,0,0,0
112,29.7,0,0,0,0,0
88,24.3,0,2,1,1,1
39,31.4,1,4,1,1,1
1,71.6,0,0,0,0,0
1,80.7,0,1,0,0,0
1,86.8,0,0,0,0,0
4,111.1,0,2,0,0,0
2,93.8,0,0,0,0,0
1,85.4,0,0,0,0,0
88,19.8,1,1,1,1,1
2,33.5,1,2,0,0,0
1,96.9,0,0,0,0,0
1,47.9,0,0,0,0,0
84,24.4,1,0,0,0,1
89,21.2,0,3,1,1,1
106,10.3,1,4,1,1,1
1,66.3,0,2,0,0,0
1,79.5,0,1,0,0,0
1,21.6,0,0,0,0,0
1,46.9,0,0,0,0,0
1,36.3,0,1,1,0,0
68,18.9,0,4,0,0,1
115,30.6,1,2,1,1,1
111,25.4,0,0,0,0,0
102,18.6,1,1,1,1,1
1,100.7,0,0,0,0,0
2,31.2,0,0,0,0,0
57,11.8,1,1,1,0,1
1,73.7,0,0,0,0,0
94,15.3,0,5,1,1,1
1,46.9,0,1,0,0,0
82,17.5,0,1,0,0,1
1,67.7,0,0,0,0,0
39,21.4,0,0,0,0,0
1,30.1,0,0,0,1,0
35,39.1,0,0,0,0,0
61,14.5,0,4,1,1,1
1,69.7,0,2,0,0,0
3,20.1,0,0,0,0,0
92,23.5,0,1,0,0,0
3,60.8,0,0,0,0,0
3,15.7,1,3,0,1,1
1,78.5,0,3,0,0,0
1,47.6,0,0,0,0,0
2,89.5,0,0,0,0,0
1,8.0,1,0,0,0,0
1,56.9,0,0,0,0,0
1,73.7,0,1,0,0,0
1,80.5,0,0,0,0,0
3,48.6,0,0,0,0,0
1,58.5,0,0,0,0,0
1,68.9,0,0,0,0,0
1,90.1,0,1,0,0,0
1,52.4,0,0,0,0,0
2,64.5,0,0,0,0,0
1,66.4,0,0,0,0,0
68,24.4,0,5,1,0,1
43,43.0,0,1,0,0,0
107,37.9,0,0,0,0,0
2,21.7,0,0,0,0,0
1,52.9,0,0,0,0,0
2,58.6,0,0,0,0,0
83,26.2,0,3,0,0,1
42,10.9,0,0,0,1,0
3,83.9,0,0,0,0,0
1,61.4,0,0,0,0,0
1,73.2,0,0,0,0,0
1,71.9,0,1,0,0,0
1,32.0,1,0,0,0,0
1,35.9,0,1,0,0,0
1,66.7,0,0,0,0,0
1,73.1,0,0,0,0,0
1,58.7,0,1,0,0,0
1,39.6,0,0,0,0,0
60,3.7,1,4,1,1,1
86,29.6,1,0,1,0,1
115,34.4,0,2,0,0,0
29,19.6,1,5,1,1,1
1,112.4,0,0,0,0,0
73,31.3,1,2,1,1,1
1,35.5,0,0,0,0,0
1,72.4,0,0,0,0,0
2,101.4,0,0,0,1,0
2,83.9,0,1,0,0,0
1,44.9,0,0,0,0,0
1,78.1,0,1,0,0,0
41,33.6,0,2,0,0,0
51,24.3,0,3,0,0,0
79,34.1,0,3,0,1,1
1,72.1,0,0,0,0,0
16,28.5,0,1,0,0,0
69,16.9,1,4,1,0,1
2,89.6,0,0,0,0,0
